ID	num_scaff_leaves	num_synth_leaves	num_splits	num_informative_input_trees	num_noninformative_overlapping_input_trees	inf_tree_ids	noninf_tree_ids
ott1054564	4	5	0	0	18		tree_ot_2158@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_1195@tree1.tre,tree_ot_520@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_847@tree1.tre,tree_ot_836@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1058847	28	68	195	15	9	tree_ot_2158@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_520@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2015@tree4152.tre,tree_ot_763@tree1.tre,tree_ot_823@tree1.tre,tree_ot_855@tree1.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_2018@tree8.tre,tree_ot_783@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_869@tree1.tre,tree_ot_782@Tr48736.tre
ott1060528	3	3	2	1	9	tree_ot_827@tree1.tre	tree_ot_2312@tree1.tre,tree_ot_2143@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_2879@tree1.tre,tree_pg_2692@tree6245.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1061824	3	4	0	0	10		tree_ot_2312@tree1.tre,tree_ot_2146@tree1.tre,tree_ot_2079@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1065603	3	4	10	5	3	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1065605	39	57	71	6	13	tree_ot_2879@tree1.tre,tree_ot_1251@tree1.tre,tree_ot_116@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2085@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_773@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_214@tree1.tre,tree_ot_2770@tree1.tre
ott1065611	22	43	75	6	8	tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_147@tree1.tre,tree_ot_838@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1068257	6	10	5	2	6	tree_ot_2879@tree1.tre,tree_ot_2770@tree1.tre	tree_ot_531@tree1.tre,tree_ot_156@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2019@tree13.tre,TAXONOMY
ott1068261	12	19	38	5	8	tree_ot_2314@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_152@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_156@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott106898	4	7	5	2	11	tree_ot_2179@tree1.tre,tree_ot_2182@tree1.tre	tree_ot_2019@tree12.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott107064	4	5	15	6	6	tree_ot_2079@tree1.tre,tree_ot_2104@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_815@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_290@tree1.tre,tree_ot_500@tree1.tre,tree_pg_2015@tree4152.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott107080	5	5	14	4	3	tree_ot_2104@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2079@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1073079	3	4	8	4	2	tree_ot_2234@tree8.tre,tree_ot_2879@tree1.tre,tree_ot_2179@tree1.tre,tree_pg_1586@tree3208.tre	tree_ot_2770@tree1.tre,TAXONOMY
ott1073494	2	2	0	0	6		tree_ot_2384@tree1.tre,tree_ot_2879@tree1.tre,tree_pg_2876@tree6670.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1073497	2	2	0	0	7		tree_ot_2141@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1997@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1076202	2	7	0	0	17		tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2179@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_412@Tr77157.tre,tree_pg_1586@tree3208.tre,tree_pg_2015@tree4152.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1078300	5	5	12	4	2	tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2770@tree1.tre,TAXONOMY
ott1078304	2	2	0	0	7		tree_ot_2879@tree1.tre,tree_ot_2819@tree3.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1078308	2	4	0	0	6		tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1078312	4	4	0	0	6		tree_ot_2879@tree1.tre,tree_pg_2913@tree6741.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1078410	5	6	15	5	2	tree_ot_2141@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_144@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2770@tree1.tre,TAXONOMY
ott1080868	4	11	15	5	8	tree_ot_2141@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_816@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_500@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1080870	3	4	6	3	4	tree_ot_2141@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_816@tree1.tre	tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1083041	4	5	15	5	3	tree_ot_2879@tree1.tre,tree_ot_179@tree1.tre,tree_ot_180@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1083285	3	3	6	3	5	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre	tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1083726	5	6	4	1	10	tree_ot_172@tree2.tre	tree_ot_2143@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_ot_412@Tr77157.tre,tree_pg_2692@tree6245.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott108564	2	2	0	0	7		tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_ot_162@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott108566	10	13	45	5	6	tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_ot_162@tree1.tre	tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott108771	2	2	0	0	8		tree_ot_2381@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2186@tree1.tre,tree_pg_1887@tree6629.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1092197	3	3	6	3	3	tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_139@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1092341	2	3	0	0	17		tree_ot_2158@tree1.tre,tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_520@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_757@Tr70438.tre,tree_ot_855@tree1.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott109305	5	7	18	5	5	tree_ot_2320@tree5.tre,tree_ot_2879@tree1.tre,tree_ot_1043@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_3077@tree1.tre,tree_ot_2156@tree3.tre,tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott109306	2	2	0	0	13		tree_ot_2320@tree5.tre,tree_ot_2146@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2156@tree3.tre,tree_ot_2013@tree8.tre,tree_ot_1043@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1093579	4	6	10	4	12	tree_ot_2879@tree1.tre,tree_ot_1043@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2146@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_531@tree1.tre,tree_ot_782@Tr48736.tre,tree_pg_2404@tree5068.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott1098755	4	6	17	6	6	tree_ot_2879@tree1.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2072@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1002@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott109892	15	16	44	6	9	tree_ot_2879@tree1.tre,tree_ot_2170@tree3.tre,tree_ot_425@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2072@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_753@tree1.tre,tree_ot_1002@tree1.tre,tree_ot_500@tree1.tre,tree_ot_119@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott109893	35	80	203	13	8	tree_ot_2072@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_2170@tree3.tre,tree_ot_425@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_120@tree1.tre,tree_ot_119@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_1055@tree1.tre,tree_ot_753@tree1.tre,tree_ot_1002@tree1.tre,tree_ot_500@tree1.tre,tree_ot_531@tree1.tre
ott11005	2	2	0	0	6		tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott116522	2	6	0	0	10		tree_ot_2085@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_773@tree1.tre,tree_ot_116@tree1.tre,tree_ot_867@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott125774	2	4	0	0	7		tree_ot_2879@tree1.tre,tree_ot_2819@tree3.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott126789	4	10	13	5	3	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott129403	7	8	17	5	2	tree_ot_2141@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1997@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2770@tree1.tre,TAXONOMY
ott129405	4	4	18	6	11	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_pg_2796@tree6491.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_214@tree1.tre,tree_pg_2015@tree4152.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott129407	4	12	9	3	6	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre	tree_ot_290@tree1.tre,tree_ot_843@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott131996	2	2	0	0	9		tree_ot_2167@tree2.tre,tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_749@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2019@tree15.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott134529	5	6	18	6	3	tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2197@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott134531	2	3	0	0	9		tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2197@tree2.tre,tree_ot_290@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott134632	2	2	0	0	9		tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2796@tree6491.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott135287	2	2	0	0	9		tree_ot_2018@tree8.tre,tree_ot_731@tree2.tre,tree_pg_2866@tree6656.tre,tree_ot_1022@tree1.tre,tree_ot_817@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott135928	40	60	195	8	8	tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_ot_161@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,TAXONOMY	tree_ot_2312@tree1.tre,tree_ot_2307@tree3.tre,tree_ot_2765@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_pg_2805@tree6512.tre,tree_pg_1979@tree6300.tre,tree_ot_2770@tree1.tre
ott136022	9	11	36	6	8	tree_ot_2750@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_834@tree1.tre,tree_ot_178@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_3077@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_1195@tree1.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott136024	2	2	0	0	9		tree_ot_2750@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_ot_178@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott136029	9	11	59	8	4	tree_ot_2750@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_532@tree1.tre,tree_ot_412@Tr77157.tre,tree_ot_176@tree1.tre,tree_ot_178@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_3077@tree1.tre,tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott138665	2	4	0	0	7		tree_ot_2879@tree1.tre,tree_ot_1043@tree1.tre,tree_pg_1966@tree4019.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott140298	6	15	21	5	4	tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_pg_2866@tree6656.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2860@tree6646.tre,tree_ot_1022@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott140435	3	25	8	4	9	tree_ot_2158@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_520@tree1.tre,tree_ot_863@tree2.tre	tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_412@Tr77157.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott140436	4	9	8	4	11	tree_ot_2158@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_520@tree1.tre,tree_ot_863@tree2.tre	tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_290@tree1.tre,tree_ot_532@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_111@tree1.tre,tree_ot_412@Tr77157.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott140441	2	3	0	0	12		tree_ot_2158@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_1195@tree1.tre,tree_ot_520@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott14054	2	3	0	0	7		tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott142238	2	3	0	0	9		tree_ot_2015@tree5.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_290@tree1.tre,tree_ot_843@tree3.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott144510	3	3	0	0	6		tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott145557	6	6	29	6	4	tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott149821	3	3	6	3	8	tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2017@tree1.tre	tree_ot_504@tree3.tre,tree_pg_1766@tree3561.tre,tree_ot_794@tree2.tre,tree_ot_159@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott149824	2	4	0	0	12		tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2017@tree1.tre,tree_ot_504@tree3.tre,tree_pg_2913@tree6741.tre,tree_pg_1766@tree3561.tre,tree_ot_794@tree2.tre,tree_ot_159@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott150517	2	2	0	0	8		tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2154@tree1.tre,tree_ot_148@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott150638	3	5	10	5	4	tree_ot_3078@tree1.tre,tree_ot_2763@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_770@tree1.tre,tree_pg_2591@tree6024.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott152571	8	8	22	4	4	tree_ot_2167@tree2.tre,tree_ot_2879@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_290@tree1.tre,tree_ot_2019@tree15.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott153576	3	4	12	6	6	tree_ot_2879@tree1.tre,tree_ot_753@tree1.tre,tree_ot_425@tree1.tre,tree_pg_2804@tree6511.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2072@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1002@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott157601	6	29	14	5	10	tree_ot_2143@tree1.tre,tree_ot_2879@tree1.tre,tree_pg_2692@tree6245.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2019@tree14.tre,tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2913@tree6742.tre,tree_ot_412@Tr77157.tre,tree_ot_827@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott159836	6	7	11	3	4	tree_ot_2879@tree1.tre,tree_pg_2869@tree6661.tre,tree_ot_809@tree2.tre	tree_ot_3077@tree1.tre,tree_ot_521@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott160486	6	18	20	4	8	tree_ot_2879@tree1.tre,tree_ot_137@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_1055@tree1.tre,tree_ot_531@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott164167	2	2	0	0	6		tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott164174	2	4	0	0	6		tree_ot_2879@tree1.tre,tree_pg_2853@tree6624.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott165616	4	5	3	1	9	tree_ot_161@tree1.tre	tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_pg_1979@tree6300.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott167343	2	2	0	0	9		tree_ot_2082@tree1.tre,tree_ot_2143@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1195@tree1.tre,tree_ot_770@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott168297	7	26	24	5	6	tree_ot_2141@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_873@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_531@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott173080	2	3	0	0	5		tree_ot_2879@tree1.tre,tree_ot_121@tree7.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott173465	2	2	0	0	2		tree_ot_2770@tree1.tre,TAXONOMY
ott174394	9	10	46	6	6	tree_ot_2145@tree2.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_1968@tree1.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_pg_2806@tree6529.tre,tree_pg_2805@tree6512.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott175628	8	30	32	7	6	tree_ot_2158@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2018@tree8.tre,tree_ot_520@tree1.tre,tree_ot_863@tree2.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre	tree_ot_2312@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_290@tree1.tre,tree_ot_2770@tree1.tre,TAXONOMY
ott176450	10	12	47	12	7	tree_ot_2079@tree1.tre,tree_ot_2153@tree1.tre,tree_ot_3077@tree1.tre,tree_ot_2879@tree1.tre,tree_ot_2013@tree8.tre,tree_ot_783@tree1.tre,tree_ot_290@tree1.tre,tree_pg_2404@tree5068.tre,tree_ot_521@tree1.tre,tree_ot_809@tree2.tre,tree_ot_2770@tree1.tre,TAXONOMY	tree_ot_2312@tree1.tre,tree_ot_2146@tree1.tre,tree_ot_2765@tree1.tre,tree_ot_531@tree1.tre,tree_ot_412@Tr77157.tre,tree_pg_2015@tree4152.tre,tree_ot_782@Tr48736.tre
